"","id_cliente","fecha","pgo_tot","tipo_cliente"
"37360","37370",2020-12-14,3.16,"Cliente nivel 1"
"37361","37371",2020-12-03,400,"Cliente nivel 1"
"37362","37372",2020-12-11,280,"Cliente nivel 1"
"37363","37373",2020-12-04,800,"Cliente nivel 1"
"37364","37374",2020-12-12,800,"Cliente nivel 1"
"37365","37375",2020-12-01,400,"Cliente nivel 1"
"37366","37376",2020-12-02,800,"Cliente nivel 1"
"37367","37377",2020-12-09,400,"Cliente nivel 1"
"37368","37378",2020-12-16,400,"Cliente nivel 1"
"37369","37379",2020-12-17,572,"Cliente nivel 1"
"37370","37380",2020-12-24,400,"Cliente nivel 1"
"37371","37381",2020-12-07,400,"Cliente nivel 1"
"37372","37382",2020-12-14,400,"Cliente nivel 1"
"37373","37383",2020-12-21,400,"Cliente nivel 1"
"37374","37384",2020-12-28,400,"Cliente nivel 1"
"37375","37385",2020-12-20,312.5,"Cliente nivel 1"
"37376","37386",2020-12-22,170.43,"Empleado"
"37377","37387",2020-12-29,170.43,"Empleado"
"37378","37388",2020-12-01,208.52,"Empleado"
"37379","37389",2020-12-07,864,"Empleado"
"37380","37390",2020-12-08,208.52,"Empleado"
"37381","37391",2020-12-22,143.75,"Empleado"
"37382","37392",2020-12-29,143.75,"Empleado"
"37383","37393",2020-12-03,562.85,"Cliente nivel 1"
"37384","37394",2020-12-14,500,"Cliente nivel 1"
"37385","37395",2020-12-16,1101.4,"Cliente nivel 1"
"37386","37396",2020-12-04,2000,"Cliente nivel 1"
"37387","37397",2020-12-05,2900,"Cliente nivel 1"
"37388","37398",2020-12-09,6000,"Cliente nivel 1"
"37389","37399",2020-12-12,2500,"Cliente nivel 1"
"37390","37400",2020-12-19,300,"Cliente nivel 1"
"37391","37401",2020-12-26,4000,"Cliente nivel 1"
"37392","37402",2020-12-07,200,"Cliente nivel 1"
"37393","37403",2020-12-13,500.4,"Cliente nivel 1"
"37394","37404",2020-12-19,0.08,"Cliente nivel 1"
"37395","37405",2020-12-23,500,"Cliente nivel 1"
"37396","37406",2020-12-01,270,"Cliente nivel 1"
"37397","37407",2020-12-09,280,"Cliente nivel 1"
"37398","37408",2020-12-11,425,"Cliente nivel 1"
"37399","37409",2020-12-18,200,"Cliente nivel 1"
"37400","37410",2020-12-22,120,"Cliente nivel 1"
"37401","37411",2020-12-24,180,"Cliente nivel 1"
"37402","37412",2020-12-07,276.33,"Cliente nivel 1"
"37403","37413",2020-12-23,1000,"Cliente nivel 1"
"37404","37414",2020-12-09,650.67,"Cliente nivel 1"
"37405","37415",2020-12-16,117,"Cliente nivel 1"
"37406","37416",2020-12-24,209,"Cliente nivel 1"
"37407","37417",2020-12-14,150,"Cliente nivel 1"
"37408","37418",2020-12-21,150,"Cliente nivel 1"
"37409","37419",2020-12-01,500,"Cliente nivel 1"
"37410","37420",2020-12-08,434.03,"Cliente nivel 1"
"37411","37421",2020-12-26,65.97,"Cliente nivel 1"
"37412","37422",2020-12-09,400,"Cliente nivel 1"
"37413","37423",2020-12-23,771.66,"Cliente nivel 1"
"37414","37424",2020-12-07,0.32,"Cliente nivel 1"
"37415","37425",2020-12-14,500,"Cliente nivel 1"
"37416","37426",2020-12-26,500,"Cliente nivel 1"
"37417","37427",2020-12-08,874.39,"Cliente nivel 1"
"37418","37428",2020-12-13,1175,"Cliente nivel 1"
"37419","37429",2020-12-26,1175,"Cliente nivel 1"
"37420","37430",2020-12-19,637.16,"Cliente nivel 1"
"37421","37431",2020-12-06,11250,"Cliente nivel 1"
"37422","37432",2020-12-21,5625,"Cliente nivel 1"
"37423","37433",2020-12-10,1005,"Cliente nivel 1"
"37424","37434",2020-12-04,998,"Cliente nivel 1"
"37425","37435",2020-12-12,677,"Cliente nivel 1"
"37426","37436",2020-12-16,263,"Cliente nivel 1"
"37427","37437",2020-12-25,1558.34,"Cliente nivel 1"
"37428","37438",2020-12-01,1875,"Cliente nivel 1"
"37429","37439",2020-12-10,1875,"Cliente nivel 1"
"37430","37440",2020-12-15,1875,"Cliente nivel 1"
"37431","37441",2020-12-22,1875,"Cliente nivel 1"
"37432","37442",2020-12-12,1521,"Cliente nivel 1"
"37433","37443",2020-12-27,900,"Cliente nivel 1"
"37434","37444",2020-12-01,250,"Cliente nivel 1"
"37435","37445",2020-12-08,330,"Cliente nivel 1"
"37436","37446",2020-12-15,320,"Cliente nivel 1"
"37437","37447",2020-12-27,200,"Cliente nivel 1"
"37438","37448",2020-12-13,1650,"Cliente nivel 1"
"37439","37449",2020-12-07,1400,"Cliente nivel 1"
"37440","37450",2020-12-14,1408,"Cliente nivel 1"
"37441","37451",2020-12-22,1300,"Cliente nivel 1"
"37442","37452",2020-12-28,1700,"Cliente nivel 1"
"37443","37453",2020-12-05,200,"Cliente nivel 1"
"37444","37454",2020-12-12,200,"Cliente nivel 1"
"37445","37455",2020-12-17,285,"Cliente nivel 1"
"37446","37456",2020-12-05,277,"Cliente nivel 1"
"37447","37457",2020-12-05,329,"Cliente nivel 1"
"37448","37458",2020-12-12,985,"Cliente nivel 1"
"37449","37459",2020-12-19,195.5,"Cliente nivel 1"
"37450","37460",2020-12-26,195.5,"Cliente nivel 1"
"37451","37461",2020-12-08,1114.84,"Cliente nivel 1"
"37452","37462",2020-12-18,1535,"Cliente nivel 1"
"37453","37463",2020-12-10,606,"Cliente nivel 1"
"37454","37464",2020-12-22,700,"Cliente nivel 1"
"37455","37465",2020-12-02,823.85,"Cliente nivel 1"
"37456","37466",2020-12-21,400,"Cliente nivel 1"
"37457","37467",2020-12-28,350,"Cliente nivel 1"
"37458","37468",2020-12-14,22.59,"Cliente nivel 1"
"37459","37469",2020-12-03,250,"Cliente nivel 1"
"37460","37470",2020-12-12,350,"Cliente nivel 1"
"37461","37471",2020-12-18,250,"Cliente nivel 1"
"37462","37472",2020-12-26,168.95,"Cliente nivel 1"
"37463","37473",2020-12-08,500,"Cliente nivel 1"
"37464","37474",2020-12-18,426.85,"Cliente nivel 1"
"37465","37475",2020-12-04,944.83,"Cliente nivel 1"
"37466","37476",2020-12-10,700,"Cliente nivel 1"
"37467","37477",2020-12-17,627.52,"Cliente nivel 1"
"37468","37478",2020-12-26,700,"Cliente nivel 1"
"37469","37479",2020-12-09,610.29,"Empleado"
"37470","37480",2020-12-10,3850,"Cliente nivel 1"
"37471","37481",2020-12-16,933,"Cliente nivel 1"
"37472","37482",2020-12-03,170,"Cliente nivel 1"
"37473","37483",2020-12-09,570,"Cliente nivel 1"
"37474","37484",2020-12-18,580,"Cliente nivel 1"
"37475","37485",2020-12-24,570,"Cliente nivel 1"
"37476","37486",2020-12-02,75,"Cliente nivel 1"
"37477","37487",2020-12-09,140,"Cliente nivel 1"
"37478","37488",2020-12-15,70,"Cliente nivel 1"
"37479","37489",2020-12-22,100,"Cliente nivel 1"
"37480","37490",2020-12-27,200,"Cliente nivel 1"
"37481","37491",2020-12-02,4424,"Cliente nivel 1"
"37482","37492",2020-12-09,3636,"Cliente nivel 1"
"37483","37493",2020-12-15,2500,"Cliente nivel 1"
"37484","37494",2020-12-16,963,"Cliente nivel 1"
"37485","37495",2020-12-21,1000,"Cliente nivel 1"
"37486","37496",2020-12-28,1008.25,"Cliente nivel 1"
"37487","37497",2020-12-04,600,"Cliente nivel 1"
"37488","37498",2020-12-11,899,"Cliente nivel 1"
"37489","37499",2020-12-28,550,"Cliente nivel 1"
"37490","37500",2020-12-11,0.85,"Cliente nivel 1"
"37491","37501",2020-12-18,640,"Cliente nivel 1"
"37492","37502",2020-12-25,632,"Cliente nivel 1"
"37493","37503",2020-12-02,300,"Cliente nivel 1"
"37494","37504",2020-12-10,300,"Cliente nivel 1"
"37495","37505",2020-12-14,316.8,"Cliente nivel 1"
"37496","37506",2020-12-18,366.2,"Cliente nivel 1"
"37497","37507",2020-12-07,850,"Cliente nivel 1"
"37498","37508",2020-12-14,900,"Cliente nivel 1"
"37499","37509",2020-12-17,1661,"Cliente nivel 1"
"37500","37510",2020-12-27,1000,"Cliente nivel 1"
"37501","37511",2020-12-01,106.18,"Empleado"
"37502","37512",2020-12-08,106.18,"Empleado"
"37503","37513",2020-12-15,106.18,"Empleado"
"37504","37514",2020-12-22,106.18,"Empleado"
"37505","37515",2020-12-29,106.18,"Empleado"
"37506","37516",2020-12-02,150,"Cliente nivel 1"
"37507","37517",2020-12-09,165,"Cliente nivel 1"
"37508","37518",2020-12-16,100,"Cliente nivel 1"
"37509","37519",2020-12-24,170,"Cliente nivel 1"
"37510","37520",2020-12-03,1203,"Cliente nivel 1"
"37511","37521",2020-12-10,1000,"Cliente nivel 1"
"37512","37522",2020-12-17,1500,"Cliente nivel 1"
"37513","37523",2020-12-04,200,"Cliente nivel 1"
"37514","37524",2020-12-09,200,"Cliente nivel 1"
"37515","37525",2020-12-17,200,"Cliente nivel 1"
"37516","37526",2020-12-03,1759,"Cliente nivel 1"
"37517","37527",2020-12-08,2150,"Cliente nivel 1"
"37518","37528",2020-12-15,540,"Cliente nivel 1"
"37519","37529",2020-12-17,1610,"Cliente nivel 1"
"37520","37530",2020-12-22,1407,"Cliente nivel 1"
"37521","37531",2020-12-03,200,"Cliente nivel 1"
"37522","37532",2020-12-09,550,"Cliente nivel 1"
"37523","37533",2020-12-10,453,"Cliente nivel 1"
"37524","37534",2020-12-06,600,"Cliente nivel 1"
"37525","37535",2020-12-12,1750,"Cliente nivel 1"
"37526","37536",2020-12-15,859,"Cliente nivel 1"
"37527","37537",2020-12-20,1700,"Cliente nivel 1"
"37528","37538",2020-12-27,1700,"Cliente nivel 1"
"37529","37539",2020-12-09,1950,"Cliente nivel 1"
"37530","37540",2020-12-17,1942,"Cliente nivel 1"
"37531","37541",2020-12-01,69.4,"Empleado"
"37532","37542",2020-12-08,69.36,"Empleado"
"37533","37543",2020-12-15,69.36,"Empleado"
"37534","37544",2020-12-22,69.36,"Empleado"
"37535","37545",2020-12-29,142.64,"Empleado"
"37536","37546",2020-12-05,850,"Cliente nivel 1"
"37537","37547",2020-12-12,500,"Cliente nivel 1"
"37538","37548",2020-12-19,500,"Cliente nivel 1"
"37539","37549",2020-12-26,500,"Cliente nivel 1"
"37540","37550",2020-12-02,670,"Cliente nivel 1"
"37541","37551",2020-12-17,669.57,"Cliente nivel 1"
"37542","37552",2020-12-06,758.16,"Cliente nivel 1"
"37543","37553",2020-12-18,750.66,"Cliente nivel 1"
"37544","37554",2020-12-02,190,"Cliente nivel 1"
"37545","37555",2020-12-07,200,"Cliente nivel 1"
"37546","37556",2020-12-13,322.46,"Cliente nivel 1"
"37547","37557",2020-12-12,947,"Cliente nivel 1"
"37548","37558",2020-12-09,537.94,"Empleado"
"37549","37559",2020-12-06,200,"Cliente nivel 1"
"37550","37560",2020-12-09,300,"Cliente nivel 1"
"37551","37561",2020-12-17,578.1,"Cliente nivel 1"
"37552","37562",2020-12-02,2266,"Cliente nivel 1"
"37553","37563",2020-12-08,900,"Cliente nivel 1"
"37554","37564",2020-12-16,1620,"Cliente nivel 1"
"37555","37565",2020-12-19,1000,"Cliente nivel 1"
"37556","37566",2020-12-27,1000,"Cliente nivel 1"
"37557","37567",2020-12-22,1000,"Cliente nivel 1"
"37558","37568",2020-12-28,1000,"Cliente nivel 1"
"37559","37569",2020-12-02,300,"Cliente nivel 1"
"37560","37570",2020-12-11,300,"Cliente nivel 1"
"37561","37571",2020-12-17,379,"Cliente nivel 1"
"37562","37572",2020-12-19,390,"Cliente nivel 1"
"37563","37573",2020-12-27,200,"Cliente nivel 1"
"37564","37574",2020-12-08,550,"Cliente nivel 1"
"37565","37575",2020-12-17,500,"Cliente nivel 1"
"37566","37576",2020-12-23,685,"Cliente nivel 1"
"37567","37577",2020-12-06,675,"Cliente nivel 1"
"37568","37578",2020-12-20,664.32,"Cliente nivel 1"
"37569","37579",2020-12-06,1187,"Cliente nivel 1"
"37570","37580",2020-12-19,240.66,"Cliente nivel 1"
"37571","37581",2020-12-06,300,"Cliente nivel 1"
"37572","37582",2020-12-11,600,"Cliente nivel 1"
"37573","37583",2020-12-18,805,"Cliente nivel 1"
"37574","37584",2020-12-11,74.35,"Cliente nivel 1"
"37575","37585",2020-12-26,1330,"Cliente nivel 1"
"37576","37586",2020-12-05,276,"Cliente nivel 1"
"37577","37587",2020-12-07,761,"Cliente nivel 1"
"37578","37588",2020-12-12,280,"Cliente nivel 1"
"37579","37589",2020-12-18,1770.9,"Cliente nivel 1"
"37580","37590",2020-12-26,300,"Cliente nivel 1"
"37581","37591",2020-12-01,93.84,"Empleado"
"37582","37592",2020-12-08,110.78,"Empleado"
"37583","37593",2020-12-15,110.78,"Empleado"
"37584","37594",2020-12-22,110.78,"Empleado"
"37585","37595",2020-12-24,6843,"Empleado"
"37586","37596",2020-12-26,2615,"Empleado"
"37587","37597",2020-12-28,8615,"Empleado"
"37588","37598",2020-12-29,163.24,"Empleado"
"37589","37599",2020-12-06,300,"Cliente nivel 1"
"37590","37600",2020-12-13,250,"Cliente nivel 1"
"37591","37601",2020-12-22,293,"Cliente nivel 1"
"37592","37602",2020-12-11,1500,"Cliente nivel 1"
"37593","37603",2020-12-13,1576.37,"Cliente nivel 1"
"37594","37604",2020-12-27,1500,"Cliente nivel 1"
"37595","37605",2020-12-17,3060.68,"Cliente nivel 1"
"37596","37606",2020-12-02,2094,"Cliente nivel 1"
"37597","37607",2020-12-17,3035.26,"Cliente nivel 1"
"37598","37608",2020-12-18,500,"Cliente nivel 1"
"37599","37609",2020-12-07,850,"Cliente nivel 1"
"37600","37610",2020-12-23,850,"Cliente nivel 1"
"37601","37611",2020-12-09,200,"Cliente nivel 1"
"37602","37612",2020-12-18,766,"Cliente nivel 1"
"37603","37613",2020-12-25,500,"Cliente nivel 1"
"37604","37614",2020-12-19,400,"Cliente nivel 1"
"37605","37615",2020-12-08,500,"Cliente nivel 1"
"37606","37616",2020-12-23,33.41,"Cliente nivel 1"
"37607","37617",2020-12-06,2090,"Cliente nivel 1"
"37608","37618",2020-12-13,600,"Cliente nivel 1"
"37609","37619",2020-12-21,1784.22,"Cliente nivel 1"
"37610","37620",2020-12-09,173.81,"Cliente nivel 1"
"37611","37621",2020-12-28,230,"Cliente nivel 1"
"37612","37622",2020-12-01,377.83,"Cliente nivel 1"
"37613","37623",2020-12-08,2.17,"Cliente nivel 1"
"37614","37624",2020-12-13,300,"Cliente nivel 1"
"37615","37625",2020-12-27,1549.35,"Cliente nivel 1"
"37616","37626",2020-12-17,666,"Cliente nivel 1"
"37617","37627",2020-12-01,370,"Cliente nivel 1"
"37618","37628",2020-12-06,200,"Cliente nivel 1"
"37619","37629",2020-12-18,350,"Cliente nivel 1"
"37620","37630",2020-12-20,431.18,"Cliente nivel 1"
"37621","37631",2020-12-27,300,"Cliente nivel 1"
"37622","37632",2020-12-13,1465.79,"Cliente nivel 1"
"37623","37633",2020-12-20,1450,"Cliente nivel 1"
"37624","37634",2020-12-05,500,"Cliente nivel 1"
"37625","37635",2020-12-12,2451,"Cliente nivel 1"
"37626","37636",2020-12-19,700,"Cliente nivel 1"
"37627","37637",2020-12-05,343,"Cliente nivel 1"
"37628","37638",2020-12-20,557,"Cliente nivel 1"
"37629","37639",2020-12-27,230,"Cliente nivel 1"
"37630","37640",2020-12-02,1200,"Cliente nivel 1"
"37631","37641",2020-12-08,1200,"Cliente nivel 1"
"37632","37642",2020-12-17,1000,"Cliente nivel 1"
"37633","37643",2020-12-20,1050,"Cliente nivel 1"
"37634","37644",2020-12-01,203.57,"Empleado"
"37635","37645",2020-12-08,203.57,"Empleado"
"37636","37646",2020-12-15,203.57,"Empleado"
"37637","37647",2020-12-22,203.57,"Empleado"
"37638","37648",2020-12-24,71,"Empleado"
"37639","37649",2020-12-29,141.24,"Empleado"
"37640","37650",2020-12-01,184.8,"Empleado"
"37641","37651",2020-12-08,184.8,"Empleado"
"37642","37652",2020-12-15,138.27,"Empleado"
"37643","37653",2020-12-20,221,"Empleado"
"37644","37654",2020-12-22,1138.27,"Empleado"
"37645","37655",2020-12-29,9.41,"Empleado"
"37646","37656",2020-12-09,340.72,"Empleado"
"37647","37657",2020-12-01,671,"Cliente nivel 1"
"37648","37658",2020-12-08,164,"Cliente nivel 1"
"37649","37659",2020-12-17,329,"Cliente nivel 1"
"37650","37660",2020-12-15,235,"Cliente nivel 1"
"37651","37661",2020-12-21,625,"Cliente nivel 1"
"37652","37662",2020-12-01,350,"Cliente nivel 1"
"37653","37663",2020-12-07,350,"Cliente nivel 1"
"37654","37664",2020-12-14,300.72,"Cliente nivel 1"
"37655","37665",2020-12-22,0.28,"Cliente nivel 1"
"37656","37666",2020-12-01,2210,"Cliente nivel 1"
"37657","37667",2020-12-08,500,"Cliente nivel 1"
"37658","37668",2020-12-15,500,"Cliente nivel 1"
"37659","37669",2020-12-17,1667,"Cliente nivel 1"
"37660","37670",2020-12-21,3050,"Cliente nivel 1"
"37661","37671",2020-12-28,400,"Cliente nivel 1"
"37662","37672",2020-12-05,500,"Cliente nivel 1"
"37663","37673",2020-12-09,320,"Cliente nivel 1"
"37664","37674",2020-12-11,2130,"Cliente nivel 1"
"37665","37675",2020-12-19,450,"Cliente nivel 1"
"37666","37676",2020-12-21,350,"Cliente nivel 1"
"37667","37677",2020-12-24,2110,"Cliente nivel 1"
"37668","37678",2020-12-02,3900,"Cliente nivel 1"
"37669","37679",2020-12-07,750,"Cliente nivel 1"
"37670","37680",2020-12-15,750,"Cliente nivel 1"
"37671","37681",2020-12-26,1500,"Cliente nivel 1"
"37672","37682",2020-12-01,1958,"Cliente nivel 1"
"37673","37683",2020-12-08,3255,"Cliente nivel 1"
"37674","37684",2020-12-11,1100,"Cliente nivel 1"
"37675","37685",2020-12-22,3306.96,"Cliente nivel 1"
"37676","37686",2020-12-01,226.38,"Empleado"
"37677","37687",2020-12-08,226.38,"Empleado"
"37678","37688",2020-12-15,226.38,"Empleado"
"37679","37689",2020-12-22,226.34,"Empleado"
"37680","37690",2020-12-07,400,"Cliente nivel 1"
"37681","37691",2020-12-14,400,"Cliente nivel 1"
"37682","37692",2020-12-19,176,"Cliente nivel 1"
"37683","37693",2020-12-01,125.72,"Empleado"
"37684","37694",2020-12-08,125.68,"Empleado"
"37685","37695",2020-12-15,125.68,"Empleado"
"37686","37696",2020-12-19,65,"Empleado"
"37687","37697",2020-12-22,125.68,"Empleado"
"37688","37698",2020-12-29,151.67,"Empleado"
"37689","37699",2020-12-13,238,"Cliente nivel 1"
"37690","37700",2020-12-11,669,"Cliente nivel 1"
"37691","37701",2020-12-07,405,"Cliente nivel 1"
"37692","37702",2020-12-15,452,"Cliente nivel 1"
"37693","37703",2020-12-22,500,"Cliente nivel 1"
"37694","37704",2020-12-05,656,"Cliente nivel 1"
"37695","37705",2020-12-13,1327,"Cliente nivel 1"
"37696","37706",2020-12-18,914,"Cliente nivel 1"
"37697","37707",2020-12-28,1000,"Cliente nivel 1"
"37698","37708",2020-12-04,400,"Cliente nivel 1"
"37699","37709",2020-12-05,0.58,"Cliente nivel 1"
"37700","37710",2020-12-12,300,"Cliente nivel 1"
"37701","37711",2020-12-25,600,"Cliente nivel 1"
"37702","37712",2020-12-01,174,"Cliente nivel 1"
"37703","37713",2020-12-06,150.34,"Cliente nivel 1"
"37704","37714",2020-12-14,135,"Cliente nivel 1"
"37705","37715",2020-12-20,200,"Cliente nivel 1"
"37706","37716",2020-12-28,587,"Cliente nivel 1"
"37707","37717",2020-12-04,500,"Cliente nivel 1"
"37708","37718",2020-12-08,819.91,"Cliente nivel 1"
"37709","37719",2020-12-09,6.09,"Cliente nivel 1"
"37710","37720",2020-12-26,800,"Cliente nivel 1"
"37711","37721",2020-12-09,659.49,"Empleado"
"37712","37722",2020-12-07,250,"Cliente nivel 1"
"37713","37723",2020-12-08,701,"Cliente nivel 1"
"37714","37724",2020-12-15,250,"Cliente nivel 1"
"37715","37725",2020-12-20,250,"Cliente nivel 1"
"37716","37726",2020-12-06,234,"Cliente nivel 1"
"37717","37727",2020-12-07,1232,"Cliente nivel 1"
"37718","37728",2020-12-14,234,"Cliente nivel 1"
"37719","37729",2020-12-21,233,"Cliente nivel 1"
"37720","37730",2020-12-28,234,"Cliente nivel 1"
"37721","37731",2020-12-02,458.19,"Cliente nivel 1"
"37722","37732",2020-12-15,640,"Cliente nivel 1"
"37723","37733",2020-12-07,1000,"Cliente nivel 1"
"37724","37734",2020-12-10,1550,"Cliente nivel 1"
"37725","37735",2020-12-17,1500,"Cliente nivel 1"
"37726","37736",2020-12-03,300,"Cliente nivel 1"
"37727","37737",2020-12-14,880,"Cliente nivel 1"
"37728","37738",2020-12-01,600,"Cliente nivel 1"
"37729","37739",2020-12-11,350,"Cliente nivel 1"
"37730","37740",2020-12-19,200,"Cliente nivel 1"
"37731","37741",2020-12-04,390,"Cliente nivel 1"
"37732","37742",2020-12-25,2460,"Cliente nivel 1"
"37733","37743",2020-12-02,6.91,"Cliente nivel 1"
"37734","37744",2020-12-09,338,"Cliente nivel 1"
"37735","37745",2020-12-17,1005.76,"Cliente nivel 1"
"37736","37746",2020-12-24,380,"Cliente nivel 1"
"37737","37747",2020-12-13,293.73,"Cliente nivel 1"
"37738","37748",2020-12-22,850,"Cliente nivel 1"
"37739","37749",2020-12-05,0.76,"Cliente nivel 1"
"37740","37750",2020-12-15,300,"Cliente nivel 1"
"37741","37751",2020-12-20,250,"Cliente nivel 1"
"37742","37752",2020-12-28,640,"Cliente nivel 1"
"37743","37753",2020-12-10,530,"Cliente nivel 1"
"37744","37754",2020-12-28,350,"Cliente nivel 1"
"37745","37755",2020-12-03,2078,"Cliente nivel 1"
"37746","37756",2020-12-04,1117.15,"Cliente nivel 1"
"37747","37757",2020-12-14,1250,"Cliente nivel 1"
"37748","37758",2020-12-18,1000,"Cliente nivel 1"
"37749","37759",2020-12-01,330,"Cliente nivel 1"
"37750","37760",2020-12-09,300,"Cliente nivel 1"
"37751","37761",2020-12-18,616,"Cliente nivel 1"
"37752","37762",2020-12-05,944,"Cliente nivel 1"
"37753","37763",2020-12-12,450,"Cliente nivel 1"
"37754","37764",2020-12-19,450,"Cliente nivel 1"
"37755","37765",2020-12-05,174,"Cliente nivel 1"
"37756","37766",2020-12-07,464,"Cliente nivel 1"
"37757","37767",2020-12-15,200,"Cliente nivel 1"
"37758","37768",2020-12-28,293,"Cliente nivel 1"
"37759","37769",2020-12-07,500,"Cliente nivel 1"
"37760","37770",2020-12-17,447,"Cliente nivel 1"
"37761","37771",2020-12-01,1836,"Cliente nivel 1"
"37762","37772",2020-12-18,1548,"Cliente nivel 1"
"37763","37773",2020-12-26,140,"Cliente nivel 1"
"37764","37774",2020-12-15,969.29,"Cliente nivel 1"
"37765","37775",2020-12-01,146.98,"Empleado"
"37766","37776",2020-12-03,131,"Empleado"
"37767","37777",2020-12-05,329,"Empleado"
"37768","37778",2020-12-07,250,"Empleado"
"37769","37779",2020-12-08,152.46,"Empleado"
"37770","37780",2020-12-15,170.65,"Empleado"
"37771","37781",2020-12-22,211.41,"Empleado"
"37772","37782",2020-12-29,211.41,"Empleado"
"37773","37783",2020-12-06,700,"Cliente nivel 1"
"37774","37784",2020-12-13,3408,"Cliente nivel 1"
"37775","37785",2020-12-20,600,"Cliente nivel 1"
"37776","37786",2020-12-27,600,"Cliente nivel 1"
"37777","37787",2020-12-07,849.5,"Cliente nivel 1"
"37778","37788",2020-12-12,200,"Cliente nivel 1"
"37779","37789",2020-12-23,200,"Cliente nivel 1"
"37780","37790",2020-12-20,1350,"Cliente nivel 1"
"37781","37791",2020-12-04,900,"Cliente nivel 1"
"37782","37792",2020-12-01,350,"Cliente nivel 1"
"37783","37793",2020-12-12,442.19,"Cliente nivel 1"
"37784","37794",2020-12-13,7.81,"Cliente nivel 1"
"37785","37795",2020-12-20,500,"Cliente nivel 1"
"37786","37796",2020-12-27,500,"Cliente nivel 1"
"37787","37797",2020-12-07,185,"Cliente nivel 1"
"37788","37798",2020-12-14,200,"Cliente nivel 1"
"37789","37799",2020-12-21,200,"Cliente nivel 1"
"37790","37800",2020-12-28,152,"Cliente nivel 1"
"37791","37801",2020-12-01,37.2,"Empleado"
"37792","37802",2020-12-08,37.2,"Empleado"
"37793","37803",2020-12-09,37.12,"Empleado"
"37794","37804",2020-12-10,0.88,"Empleado"
"37795","37805",2020-12-22,266.47,"Empleado"
"37796","37806",2020-12-29,267.35,"Empleado"
"37797","37807",2020-12-09,354.36,"Empleado"
"37798","37808",2020-12-14,50,"Empleado"
"37799","37809",2020-12-09,71.44,"Empleado"
"37800","37810",2020-12-10,209,"Empleado"
"37801","37811",2020-12-12,64,"Empleado"
"37802","37812",2020-12-18,200,"Empleado"
"37803","37813",2020-12-20,785,"Empleado"
"37804","37814",2020-12-23,300,"Empleado"
"37805","37815",2020-12-01,1036,"Cliente nivel 1"
"37806","37816",2020-12-10,908,"Cliente nivel 1"
"37807","37817",2020-12-07,902,"Cliente nivel 1"
"37808","37818",2020-12-12,320,"Cliente nivel 1"
"37809","37819",2020-12-09,600,"Cliente nivel 1"
"37810","37820",2020-12-09,1482,"Empleado"
"37811","37821",2020-12-07,314,"Cliente nivel 1"
"37812","37822",2020-12-13,390,"Cliente nivel 1"
"37813","37823",2020-12-09,270,"Cliente nivel 1"
"37814","37824",2020-12-10,285,"Cliente nivel 1"
"37815","37825",2020-12-14,200,"Cliente nivel 1"
"37816","37826",2020-12-17,300,"Cliente nivel 1"
"37817","37827",2020-12-18,122,"Cliente nivel 1"
"37818","37828",2020-12-21,300,"Cliente nivel 1"
"37819","37829",2020-12-22,210,"Cliente nivel 1"
"37820","37830",2020-12-05,813,"Cliente nivel 1"
"37821","37831",2020-12-12,4324,"Cliente nivel 1"
"37822","37832",2020-12-23,1500,"Cliente nivel 1"
"37823","37833",2020-12-02,709,"Cliente nivel 1"
"37824","37834",2020-12-02,260,"Cliente nivel 1"
"37825","37835",2020-12-09,250,"Cliente nivel 1"
"37826","37836",2020-12-17,250,"Cliente nivel 1"
"37827","37837",2020-12-24,200,"Cliente nivel 1"
"37828","37838",2020-12-11,450,"Cliente nivel 1"
"37829","37839",2020-12-22,500,"Cliente nivel 1"
"37830","37840",2020-12-02,1179,"Cliente nivel 1"
"37831","37841",2020-12-10,1401.23,"Cliente nivel 1"
"37832","37842",2020-12-28,855.21,"Cliente nivel 1"
"37833","37843",2020-12-05,1240,"Cliente nivel 1"
"37834","37844",2020-12-12,1300,"Cliente nivel 1"
"37835","37845",2020-12-21,500,"Cliente nivel 1"
"37836","37846",2020-12-01,600,"Cliente nivel 1"
"37837","37847",2020-12-16,700,"Cliente nivel 1"
"37838","37848",2020-12-01,1100,"Cliente nivel 1"
"37839","37849",2020-12-02,937,"Cliente nivel 1"
"37840","37850",2020-12-08,1100,"Cliente nivel 1"
"37841","37851",2020-12-16,3277,"Cliente nivel 1"
"37842","37852",2020-12-22,1100,"Cliente nivel 1"
"37843","37853",2020-12-01,186.04,"Empleado"
"37844","37854",2020-12-08,222.95,"Empleado"
"37845","37855",2020-12-15,232.39,"Empleado"
"37846","37856",2020-12-22,232.39,"Empleado"
"37847","37857",2020-12-27,4295,"Empleado"
"37848","37858",2020-12-28,9874,"Empleado"
"37849","37859",2020-12-29,232.39,"Empleado"
"37850","37860",2020-12-04,500,"Cliente nivel 1"
"37851","37861",2020-12-11,500,"Cliente nivel 1"
"37852","37862",2020-12-17,500,"Cliente nivel 1"
"37853","37863",2020-12-26,500,"Cliente nivel 1"
"37854","37864",2020-12-01,46.99,"Empleado"
"37855","37865",2020-12-08,127.09,"Empleado"
"37856","37866",2020-12-15,166.14,"Empleado"
"37857","37867",2020-12-22,206.56,"Empleado"
"37858","37868",2020-12-29,206.48,"Empleado"
"37859","37869",2020-12-06,416,"Cliente nivel 1"
